text
There's only one candidate on stage who will support working families. #DebateNight https://t.co/uOV7JC9uQC
"We have to build an economy that works for everyone, not just those at the top. #DebateNight https://t.co/XPTvh4Dovf"
Watch live: Hillary takes the stage for the first presidential debate → https://t.co/FbmDLQp03w #DebateNight
Let's do this. #DebateNight https://t.co/NkPEGHzucT
"If you're with Hillary, now's the time to show it. Chip in before tonight's debate to have her back: https://t.co/OftmbqRvyQ #DebateNight"
"No matter what Donald says at tonight's debate, we already know the real Trump.

Follow @TheBriefing2016 for the fa… https://t.co/ueK4tWWMN0"
"Hillary’s set to take the debate stage at 9pm ET.

Here's where you can watch: https://t.co/DhwVYhlA6K #DebateNight https://t.co/gMJINu5xJi"
"“You didn’t blame Little John or Meat Loaf. You fired Gary Busey.

These are the kinds of decisions that would keep… https://t.co/RT0cARwsu7"
Study: Donald Trump would raise taxes on millions of middle-class families https://t.co/NmTl8m1R1G https://t.co/INemC8Roms
Here are 35 questions Trump still needs to answer. https://t.co/rdMYbHGhwA #DebateNight
Watch this before you watch tonight's debate. #DebateNight https://t.co/vnC4bMrS0Q
"Trump told 31 outright lies just last week.

Keep him honest at tonight's debate: Follow @TheBriefing2016 to get th… https://t.co/m1WyJ3DJqF"
"""Our presidents are role models for generations of our children. Is this the example we want for them?"" —@NYTimes… https://t.co/lQRruBpQfB"
Hillary Clinton has a $10 billion plan to stop the heroin epidemic. Donald Trump has some slogans. https://t.co/tN8jGGWrvn
"These headlines on Trump's lies are from just one week of his campaign.

Imagine four years of his presidency. https://t.co/FE1hZ7MmR6"
Everything you need to know before watching tonight's debate: https://t.co/Z4gcpSDfZa https://t.co/bymTtB2Et7
"Tonight, Hillary will debate Trump for the first time. Follow @TheBriefing2016 to make sure he's held accountable to the facts. #DebateNight"
A reminder heading into tonight's debate. #DebateNight https://t.co/TwsbBNPOZP
"""Donald Trump is a man who dwells in bigotry, bluster and false promises."" —@NYTimes https://t.co/dGBX93R3PK #DebateNight"
"This job takes maturity, compassion, and wisdom. Only one candidate has what it takes. #DebateNight https://t.co/TAA1qZUdtq"
Our daughters deserve better. https://t.co/LJPlFegSTs
Not a single living president has endorsed Donald Trump. https://t.co/nGXxXTo3NI
Trump can't win tonight's debate by lying to the American people. https://t.co/uRkyip3Rfe
RT this if you've got Hillary's back tonight. #Debates2016 https://t.co/r66XZWiNJL
"When we come together, there's no problem we can't solve and no divide we can't heal. https://t.co/2eutCA4R6C"
"Today, the sacrifices of Gold Star families weigh heavier on my mind. Thank you. I will fight to get you the care &amp; benefits you deserve. -H"
"59 years ago, 9 brave students integrated Central High School, changing the course of history. Let's recommit to fi… https://t.co/wzF4WRU5IS"
Let's send Donald Trump—and the world—a clear message. https://t.co/tTgeqxNqYm #LoveTrumpsHate https://t.co/0VI8zmXgZE
Imagine Donald Trump sitting in the Situation Room making life or death decisions on behalf of the United States. https://t.co/YFraVXr5Zf
The NYT Editorial Board says Donald Trump should not be president. Here's why. https://t.co/aQ0NZm19Hx via @nytopinion
Take it from those who have been there - Trump is not ready for the responsibility of being president: https://t.co/MCmcwcOwju
"""[Hillary] is one of the most qualified people ever to run for the office, and she easily earns our endorsement.”… https://t.co/AhBE0UuJPO"
Our veterans and their families deserve a president who doesn't disrespect and disparage their sacrifices. https://t.co/sMGa9bxZGX
7 ways Hillary's policies would help you in your daily life: https://t.co/f7oDXlVyx6
This war hero's Gold Star parents want you to know why they're backing .@HillaryClinton for president… https://t.co/6vEh87N02B
"Once again, Trump's own words are the best evidence he's not fit to be president. https://t.co/D3Ox56zt1k"
Gold Star families have made sacrifices most of us can't even fathom. They deserve our respect and our thanks. https://t.co/c9gDHudBjt
Not one living president has said they believe Donald Trump has what it takes to be Commander-in-Chief. https://t.co/3HeTtkQ6KS
Meet three women who inspired Hillary to become the person she is today: https://t.co/1O4rw3ecBH https://t.co/Df9X0o5E6h
"""Our endorsement is rooted in respect for her intellect, experience, toughness and courage."" —@NYTimes on Hillary… https://t.co/ihdRZdqGva"
"The new @NMAAHC is an overdue tribute to African American history. Let's build a more open, inclusive future by reflecting on our past. -H"
"""Our choice, Hillary Clinton, has a record of service and a raft of pragmatic ideas."" —@NYTimes endorsing Hillary… https://t.co/7Sus2PxlWC"
"""I thought, this woman—I want to ride with her."" —Roxie, a Republican and small business owner, on meeting Hillary https://t.co/s5zyaOBLXB"
Hillary's been fighting for women and girls her entire career—and she's just getting started. https://t.co/NMnrgEzNkT
"""A lifetime’s commitment to solving problems in the real world qualifies Hillary Clinton for this job."" —@NYTimes https://t.co/qaswl7IOOJ"
We know all too well who Donald Trump is. Let's make sure he never becomes president: https://t.co/tTgeqxNqYm https://t.co/3lJjQEQ0BR
"RT if you believe that #LoveTrumpsHate

Then make sure you're registered to vote: https://t.co/tTgeqxNqYm https://t.co/TlXODnaV53"
The NYT Editorial Board endorses Hillary Clinton for president https://t.co/aSQ7lkaR6w via @nytopinion https://t.co/Zm4O1AcVS2
Donald Trump doesn't see people like Anastasia—he only sees disability. https://t.co/0aDgpwHtjv
"""Hillary Clinton is one of the best prepared candidates to seek the presidency."" —@LATimes https://t.co/NG1am536OS"
Tell a girl to run - for office! #DeclareYourAmbition at https://t.co/Gcthrb8QwO https://t.co/AAIOYi1hFA
"If the young women of this country have Donald Trump as their president, what will they think of themselves? https://t.co/1IrjWddzzy"
Republicans are once again turning their backs on the people of Flint who have waited far too long for help. It's w… https://t.co/sYyqDHAVXp
"""I was just blown away by this 9-year-old girl."" —Hillary on meeting disability rights advocate @AnastasiaSomoza https://t.co/nrjcqfGiRe"
"I wouldn't tolerate anyone talking to my daughter like that, and she wouldn't either. https://t.co/ZExu0ZacWS"
"""Donald Trump committed perjury. Or he looked into the faces of the Republican faithful and knowingly lied."" https://t.co/enl4NTjdX4"
"The Enquirer editorial board is endorsing Hillary Clinton for president, breaking a nearly century-long tradition of endorsing Republicans."
"""Hillary Clinton would make a sober, smart and pragmatic president. Donald Trump would be a catastrophe."" —@LATimes https://t.co/NG1am536OS"
I’ve released 9 years of tax returns. RT if you agree it’s time for Donald Trump to release his! https://t.co/08whtFVC0r
Addiction is a disease—not a moral failing. We should support those who are struggling with it. #OpioidAwarenessWeek https://t.co/V9Uz3jVEjN
Charlotte should release police video of the Keith Lamont Scott shooting without delay. We must ensure justice &amp; work to bridge divides. -H
"""She gives us hope for the future. She's our girl.""  —Roxie, co-owner of @MercersDairy, on Hillary https://t.co/s5zyaOBLXB"
Every Voice is proud to endorse @HillaryClinton for president. https://t.co/S30v1eZtCm https://t.co/2YUAG4wPJu
"When Donald Trump speaks about women, our daughters can hear him. https://t.co/0r1N6R8rV6"
"Editorial board: Clinton would be a smart, pragmatic president. Trump would be a catastrophe.… https://t.co/GVsU7ogGPO"
Is this the president we want for our daughters? https://t.co/GP4rfhPDGm
"""He's 70 years old, and he's still a bully."" —Karen on @realDonaldTrump https://t.co/XBCJ4mTj24"
Our favorite moments from Hillary's appearance on Between Two Ferns → https://t.co/tXLPQtR7tb https://t.co/Er2YqHQVhl
"""Vote."" —@Lin_Manuel https://t.co/tTgeqxNqYm https://t.co/m9H9b9X7Ar"
"""I really regret doing this."" —Hillary on Between Two Ferns https://t.co/OmDyINNCrW"
Let's make sure nobody who works full-time in America has to live in poverty. https://t.co/mpGBCNlemA https://t.co/fCcXd1MrTo
Donald Trump's ties to Russia may conflict with America's interests—but they're great for his bottom line. https://t.co/gYbm5HxfxG
Very concerned about the outage in Puerto Rico and the millions of families who don't have power. Hoping it's resto… https://t.co/Y2oG1CS2AN
The man who could be your next president may be deeply indebted to another country. Do you trust him to run ours? https://t.co/5TU9olTqd5
"Most people who are bullies grow out of it. 

Donald Trump hasn't. https://t.co/tEJ9ATm9BS"
"""Donald Trump doesn't see people like me, he only sees disability. I honestly feel bad for someone with so much hat… https://t.co/NTeF9u8JpN"
"""I think this is the most important election in my lifetime."" @ChelseaClinton takes the 🎤 in this week's podcast: https://t.co/dAwaE8Dg0C"
"Donald Trump is really good at spending other people's money—on:

Legal settlements.
Payoffs.
Portraits of himself. https://t.co/C5bXw5brI9"
Holding back tears right now. For those of us that didn't grow up with #ADA this is amazing. #imwithher #CripTheVote
.@HillaryClinton sits down Between Two Ferns with Zach Galifianakis for her most memorable interview yet. https://t.co/169e3KxEyE
Trump should have to answer exactly why he refuses to believe that @POTUS is American. https://t.co/NReJ3wJE8l
Trump mocks people with disabilities. Hillary Clinton wants to expand their job opportunities https://t.co/GuuwvJgwER
"No child should ever have to grow up in poverty, yet far too many do. We have to do better. Here's how: https://t.co/Qo1RmQDwd6"
"""You would think there is almost, like, something wrong."" —Donald Trump on Mitt Romney failing to release his tax r… https://t.co/VzUQByCN2A"
Going to bat for kids who are too often counted out has always been a priority for Hillary. https://t.co/lTxRVn3NBM
".@TimKaine is more than just a great running mate—he's a great guy to have as a friend, too. https://t.co/5WX2qYgUjC"
We need a president who sees the best in all of us. https://t.co/vX0Oycto1Q
"Happy anniversary! 4 years ago today, Romney released his 2011 tax returns (which Trump urged him to do). Where are… https://t.co/Aho8vMnwSP"
"A disability shouldn't define your future.

At @ChildDefender, Hillary helped give kids the chance to succeed. https://t.co/jaMcdARYn1"
"We believe that everyone has value.
We believe that everyone's created equal.
We believe that love trumps hate.
https://t.co/tTgeqxNqYm"
We'll make our economy and country more welcoming to people with disabilities. We all win when everyone gets to share in America's promise.
"The ultimate test of our society is how we treat our fellow human beings, especially those who we have previously left behind."
Americans with disabilities deserve the chance to work alongside those without disabilities—to do the same jobs for the same pay &amp; benefits.
"We’ve got to build an economy that welcomes people with disabilities, values their work, rewards them fairly, and treats them with respect."
Over 60% of adults with disabilities aren’t in the workplace. We have to fix that. https://t.co/J3Jq21ejtR
The ADA and the notion that workplaces and public spaces belong to everyone was one that Democrats and Republicans could both get behind.
None of us gets through life alone. We all have to look out for each other and lift each other up.
One of Hillary's first jobs out of law school was to find out why kids with disabilities weren't in school. https://t.co/vPMCYQmbls
"Not that long ago, if you had a disability, it defined your entire life. Basic, essential things that others could do, you couldn’t."
"It's still legal to pay disabled workers less than the minimum wage and Clinton announces her plan to end that:
https://t.co/vEgIqMkmmg"
"Building an inclusive economy is another reason we’ve got to break down systemic racism, including under-investment in communities of color."
"When we leave people out or write them off, we not only shortchange them and their dreams, we shortchange our country and our future."
"In America, every person, no matter what you look like or who you are, should have the chance to go as far as your dreams will take you."
"We need to come together to turn the tide, stop violence, build trust, and give all our kids the chance to grow up safe and healthy."
We've also seen the targeting of police officers—but so many serve every day with courage and honor and are committed to reform.
"We have two names to add to a long list of African Americans killed by police officers. It’s unbearable, and it needs to become intolerable."
Live from Orlando: Watch Hillary share her plan for building an inclusive economy that helps everyone get ahead → https://t.co/IX06FtcZG8
Every student should be able to graduate from college without taking on any debt. https://t.co/1aWqDOKh7p https://t.co/KHguTDbKW9
Keith Lamont Scott. Terence Crutcher. Too many others. This has got to end. -H
"Have student debt? 
Planning for college?
See how much money Hillary's plan would save you:
https://t.co/fiXgr6S3Ye https://t.co/B8PCks6yXL"
FACT: Donald Trump used his charitable foundation to purchase *multiple* six-foot-tall paintings of himself. https://t.co/tDeBH37w7h
"A real headline about the Republican nominee: ""Trump used $258,000 from his charity to settle legal problems."" https://t.co/2LRtZB3Ri2"
"Four months from today, our next president will walk into the Oval Office.

Help make sure it's not Donald Trump: https://t.co/Gxp2QdeIhH"
"On this day in 1973, tennis champion Billie Jean King defeated Bobby Riggs in the “Battle of the Sexes.” https://t.co/G06Ol90j1O"
"""You can leave this ad muted—there's nothing to hear."" —@NyleDiMarco

https://t.co/tTgeqxNqYm https://t.co/QOqcWnw7OJ"
"Help get out the vote for Hillary (plus, get a free sticker when you sign up!): https://t.co/v4rISVHYuG"
Trump’s calls to torture and mistreat prisoners go against the very values we are fighting to defend. We’re better than this.
Donald hasn't given his own money to the Trump Foundation since 2008—but it's still paying his bills. https://t.co/2LRtZB3Ri2
It's time to tell @WellsFargo that Wall Street works for Main Street—not the other way around. https://t.co/mYuTS4qgF4
NEW: @realdonaldtrump used more $250K+ from his charity to pay off legal settlements of his for-profit businesses.   https://t.co/Fa1RooYWMT
Another unarmed Black man was shot in a police incident. This should be intolerable. We have so much work to do. #TerenceCrutcher -H
Donald Trump is using his foundation—funded by other people's money—to settle lawsuits. https://t.co/2LRtZBls9A
"Trump cannot be trusted with his own charity, but we are supposed to believe he can manage the nation’s treasury? https://t.co/DtX6C7Rftb"
"""Our identities do not have to be defined by putting someone else down but can be enhanced by lifting someone else up"" —@POTUS at #UNGA"
"""The voice of your vote is the greatest voice we have."" —@NyleDiMarco

https://t.co/tTgeqxNqYm https://t.co/X3oqEoOYsU"
"""No one has the right to immigrate to this country."" —Donald Trump during his rally in Florida today

We disagree. https://t.co/9gS9q5vQS9"
Catch @FallonTonight at 11:35pm ET to see letters from some of Hillary's biggest fans. https://t.co/muVNwgLSRs
"""You want to give me a good send-off? Go vote.” —Barack Obama: https://t.co/tTgeqxNqYm https://t.co/Jqf2jmx3D0"
Nobody in America should have to forgo a higher education because they can't afford it. https://t.co/DhSlyM6ILQ
Barack Obama said progress is on the ballot this November. This economic data shows he’s right. https://t.co/CIoKKKIxqz
America has never made progress by thinking one person alone can fix our problems. https://t.co/mYba5FCBrb
"""Everyone who wants to go to college should be able to without drowning in debt."" —Hillary https://t.co/wDxspmxT9Q"
Be a voter. Check your registration and help your friends do the same → https://t.co/tTgeqxNqYm https://t.co/yTAG2iT8WL
"When @HillaryClinton says she’s going to make public colleges and universities tuition-free, you know what? That's a very big deal."
"Let’s make clear that love trumps hate—not just this November, but always. https://t.co/wDxspmxT9Q"
Find out how much Hillary's college plan will save you: https://t.co/svkSUzhwYz https://t.co/tmHf8m2CdX
"""The lesson she passed on to me was simple but powerful: No one gets through life alone."" —Hillary on her mom https://t.co/gzNvfNPeNu"
"When we work together, we will trump hate. https://t.co/tTgeqxNqYm"
Go to https://t.co/SvSvlg48vI and register to vote today. Register your friends. Register everyone you know.
"We have to stand up to this hate.

We have to send a clear message: 
America is better than this.
America is better than Donald Trump."
"We're facing a candidate with a history of discrimination in his businesses, who retweets white supremacists, and led the birther movement."
"In a democracy, if you want to help the greatest number of people, you have to push for reform from both the outside-in and the inside-out."
"Simply caring is not enough. To drive real progress, you have to change both hearts and laws. https://t.co/oZIm2is1lX"
No one gets through life alone. We have to look out for each other and lift each other up. https://t.co/FEStrnjjOO
"""No one will work harder to make your life better. I’ll never stop, no matter how tough it gets."" —Hillary https://t.co/TyXrp8PgsW"
"When Americans get knocked down, we get right back up again. We refuse to quit—no matter what. 

That’s the spirit we need in this election."
We have a Republican nominee for president who incites hatred and violence like we’ve never seen before.
College should be tuition-free for working families and debt-free for everyone: https://t.co/lkOFcHI4Py
"If you work hard, you should be able to find a good job that pays well and lets you do what you love and make your mark on the world."
"We can build a cleaner, more resilient electrical grid with enough renewable energy to power every home in the country."
"It’s wrong to tear each other down.
It’s wrong to let income inequality get worse.
It’s wrong to put a loose cannon in charge."
This election isn’t a reality TV show. It shouldn’t be about birth certificates or name-calling or stunts to get on cable news.
"You want something to vote for, not just against:

Optimism, not resentment.
Answers, not anger.
Ideas, not insults.
Bridges, not walls."
"“Your generation is the most inclusive, progressive, and entrepreneurial we’ve ever seen.” —Hillary to students at @TempleUniv"
50 days to go. Don't miss Hillary live from @TempleUniv: https://t.co/qg6J7SXrr0
“I’m Hillary Clinton and I’ve always approved this message.” https://t.co/GgDeBBfoUm
"“This threat is real, but so is our resolve. Americans will not cower. We will prevail.” —Hillary https://t.co/eADlIG9aQL"
"Not only is @realDonaldTrump wrong on birtherism, his words and policies are bad for Americans alive now and our children yet to be born."
Our next president needs to have the right temperament to meet the challenges we face. https://t.co/XMDZPtLNMB
"“What I’ve laid out is a path forward that will keep us safer...and go after the terrorists to finally destroy them"" https://t.co/tWWEMx0T9s"
“I’m the only candidate in this race who’s been part of the hard decisions to take terrorists off the battlefield. —Hillary
"""Let us be vigilant, but not afraid…we choose resolve, not fear. We will not turn on each other or undermine each other.” —Hillary"
"""Like all Americans, my thoughts are with those who were wounded, their families, &amp; our first responders” —Hillary on this weekend’s attacks"
"Want to do a small part to help defeat Trump in November? RT this link and get everyone registered, and confirmed. https://t.co/1R7UN7e0a0"
.@HillaryClinton wrote for us about what millennials have taught her during this election: https://t.co/SlMZZ1C19f https://t.co/qNUEzbQeYR
"""We have got to do everything we can to make sure that Hillary Clinton is elected president."" —@BernieSanders https://t.co/t1uxcoVJT5"
"Grateful for our brave men and women serving in the @USAirForce and their families. Happy birthday, USAF! https://t.co/xYebpm9NaN"
"Congratulations on your Emmy, Kate! Big fan of yours, too. https://t.co/w00QO1GwyH"
"""Progress is on the ballot.
Tolerance is on the ballot.
Democracy is on the ballot.
Justice is on the ballot."" https://t.co/Mmyqestken"
"Next week, Hillary will walk on stage for the first presidential debate. Chip in now for the chance to be there: https://t.co/mHGncsXG6y"
We've got 51 days left to win this thing. Make sure you're ready: https://t.co/B21QKpeiSj https://t.co/nZTkkuxtDP
FACT: The @ClintonFdn spends 87% on its life changing work: https://t.co/z0zW4Axdbc https://t.co/GtI94aBp4m
It wasn't so long ago that women faced and took down barriers that can seem ridiculous now. https://t.co/nuG8Gqmzt1 https://t.co/XwvEuxsrOV
"""I strongly condemn the apparent terrorist attacks in Minnesota, New Jersey, and New York."" https://t.co/NSy3fkcu1c"
"Joel Sollender, WWII veteran and POW, on what it means when he hears Trump insult our vets. https://t.co/3ZIezeRTl9"
"So, what do the candidates’ foundations do again? https://t.co/PVrx1SeUxs"
"When we stand together - as white, black and hispanic, gay and straight, women and men - we trump hate. https://t.co/B8aVUwudDc"
"""Read up on your history. It matters. We've got to get people to vote."" —@POTUS: https://t.co/tTgeqy51PU https://t.co/GyveEjARku"
So what exactly is Donald Trump hiding from voters? Pretty much everything. https://t.co/RGUqGN4I7i
“We have to face the world as it is but commit ourselves to turning it into what it should be.” —Hillary https://t.co/nEB4qSm2YX
"In a normal election, these 126 things would disqualify Trump from becoming president: https://t.co/VeDJknt4JH"
"If you want to go to college or are saddled with student debt, you'll want to read what @TimKaine has to say: https://t.co/qa9qO4AFxW"
"As @FLOTUS said, this election is about what kind of country we want to be and what we want to leave behind for future generations."
"We need ideas, not insults. Plans, not paranoia.

We can’t let @POTUS's legacy fall into the hands of someone who doesn’t understand that."
"""I’m going to close my campaign the way I began my career…focused on opportunities for children and fairness for families."" —Hillary"
Tune in now to watch Hillary speak to the @OfficialCBC: https://t.co/NJuB7JkyDL
